video_id,label,frames_dir
22__walking_down_street_outside_angry,0,outputs\frames\FFPP\22__walking_down_street_outside_angry
094_111,1,outputs\frames\FFPP\094_111
903,0,outputs\frames\FFPP\903
539,0,outputs\frames\FFPP\539
921,0,outputs\frames\FFPP\921
07_03__walking_outside_cafe_disgusted__F0YYEA5W,1,outputs\frames\FFPP\07_03__walking_outside_cafe_disgusted__F0YYEA5W
024,0,outputs\frames\FFPP\024
641,0,outputs\frames\FFPP\641
089,0,outputs\frames\FFPP\089
21_09__walk_down_hall_angry__WBPEX4CU,1,outputs\frames\FFPP\21_09__walk_down_hall_angry__WBPEX4CU
671,0,outputs\frames\FFPP\671
02_06__walking_outside_cafe_disgusted__GH8TGTBS,1,outputs\frames\FFPP\02_06__walking_outside_cafe_disgusted__GH8TGTBS
689_690,1,outputs\frames\FFPP\689_690
955_078,1,outputs\frames\FFPP\955_078
14_26__talking_against_wall__ILLP29ZH,1,outputs\frames\FFPP\14_26__talking_against_wall__ILLP29ZH
27__talking_angry_couch,0,outputs\frames\FFPP\27__talking_angry_couch
008,0,outputs\frames\FFPP\008
680,0,outputs\frames\FFPP\680
657_644,1,outputs\frames\FFPP\657_644
033,0,outputs\frames\FFPP\033
643,0,outputs\frames\FFPP\643
604_703,1,outputs\frames\FFPP\604_703
27__hugging_happy,0,outputs\frames\FFPP\27__hugging_happy
01_27__walking_outside_cafe_disgusted__ZYCZ30C0,1,outputs\frames\FFPP\01_27__walking_outside_cafe_disgusted__ZYCZ30C0
287,0,outputs\frames\FFPP\287
712_716,1,outputs\frames\FFPP\712_716
728,0,outputs\frames\FFPP\728
629_618,1,outputs\frames\FFPP\629_618
564,0,outputs\frames\FFPP\564
585,0,outputs\frames\FFPP\585
167,0,outputs\frames\FFPP\167
022,0,outputs\frames\FFPP\022
839,0,outputs\frames\FFPP\839
369,0,outputs\frames\FFPP\369
20_09__kitchen_pan__HG1S0KHA,1,outputs\frames\FFPP\20_09__kitchen_pan__HG1S0KHA
02_15__walking_down_street_outside_angry__MZWH8ATN,1,outputs\frames\FFPP\02_15__walking_down_street_outside_angry__MZWH8ATN
06_27__walking_and_outside_surprised__O7L5Z9U8,1,outputs\frames\FFPP\06_27__walking_and_outside_surprised__O7L5Z9U8
12_07__podium_speech_happy__KAG65PEE,1,outputs\frames\FFPP\12_07__podium_speech_happy__KAG65PEE
878_866,1,outputs\frames\FFPP\878_866
19__secret_conversation,0,outputs\frames\FFPP\19__secret_conversation
098_092,1,outputs\frames\FFPP\098_092
035_036,1,outputs\frames\FFPP\035_036
136,0,outputs\frames\FFPP\136
386,0,outputs\frames\FFPP\386
402_453,1,outputs\frames\FFPP\402_453
445_494,1,outputs\frames\FFPP\445_494
26__talking_angry_couch,0,outputs\frames\FFPP\26__talking_angry_couch
011_805,1,outputs\frames\FFPP\011_805
800_840,1,outputs\frames\FFPP\800_840
124,0,outputs\frames\FFPP\124
13_02__secret_conversation__CP5HFV3K,1,outputs\frames\FFPP\13_02__secret_conversation__CP5HFV3K
20__exit_phone_room,0,outputs\frames\FFPP\20__exit_phone_room
802,0,outputs\frames\FFPP\802
063,0,outputs\frames\FFPP\063
19_24__walk_down_hall_angry__RKQTC50P,1,outputs\frames\FFPP\19_24__walk_down_hall_angry__RKQTC50P
465,0,outputs\frames\FFPP\465
21_07__kitchen_pan__K7KXUHMU,1,outputs\frames\FFPP\21_07__kitchen_pan__K7KXUHMU
18_25__podium_speech_happy__SEGFKFJG,1,outputs\frames\FFPP\18_25__podium_speech_happy__SEGFKFJG
328,0,outputs\frames\FFPP\328
549,0,outputs\frames\FFPP\549
155_576,1,outputs\frames\FFPP\155_576
20_21__walking_down_indoor_hall_disgust__ZCB5OMEW,1,outputs\frames\FFPP\20_21__walking_down_indoor_hall_disgust__ZCB5OMEW
477,0,outputs\frames\FFPP\477
459,0,outputs\frames\FFPP\459
023,0,outputs\frames\FFPP\023
006,0,outputs\frames\FFPP\006
841,0,outputs\frames\FFPP\841
27_25__outside_talking_pan_laughing__GNIMW95Z,1,outputs\frames\FFPP\27_25__outside_talking_pan_laughing__GNIMW95Z
478,0,outputs\frames\FFPP\478
242_182,1,outputs\frames\FFPP\242_182
11_06__secret_conversation__C8C4FW99,1,outputs\frames\FFPP\11_06__secret_conversation__C8C4FW99
077,0,outputs\frames\FFPP\077
14_20__secret_conversation__B014BKVO,1,outputs\frames\FFPP\14_20__secret_conversation__B014BKVO
15_02__outside_talking_still_laughing__HTG660F8,1,outputs\frames\FFPP\15_02__outside_talking_still_laughing__HTG660F8
27_25__talking_angry_couch__GNIMW95Z,1,outputs\frames\FFPP\27_25__talking_angry_couch__GNIMW95Z
07_26__walking_down_street_outside_angry__FGNGC2GT,1,outputs\frames\FFPP\07_26__walking_down_street_outside_angry__FGNGC2GT
08__kitchen_pan,0,outputs\frames\FFPP\08__kitchen_pan
296,0,outputs\frames\FFPP\296
355_748,1,outputs\frames\FFPP\355_748
765_867,1,outputs\frames\FFPP\765_867
189_200,1,outputs\frames\FFPP\189_200
06_11__outside_talking_pan_laughing__MX659QU8,1,outputs\frames\FFPP\06_11__outside_talking_pan_laughing__MX659QU8
690,0,outputs\frames\FFPP\690
04_13__walking_outside_cafe_disgusted__00T3UYOR,1,outputs\frames\FFPP\04_13__walking_outside_cafe_disgusted__00T3UYOR
320,0,outputs\frames\FFPP\320
263,0,outputs\frames\FFPP\263
599,0,outputs\frames\FFPP\599
03_11__exit_phone_room__P08VGHTA,1,outputs\frames\FFPP\03_11__exit_phone_room__P08VGHTA
848_894,1,outputs\frames\FFPP\848_894
215,0,outputs\frames\FFPP\215
091,0,outputs\frames\FFPP\091
401,0,outputs\frames\FFPP\401
06_03__talking_against_wall__4I8LRXWF,1,outputs\frames\FFPP\06_03__talking_against_wall__4I8LRXWF
21_09__kitchen_pan__Z8H2TRCI,1,outputs\frames\FFPP\21_09__kitchen_pan__Z8H2TRCI
02_03__kitchen_still__ZESUJMM7,1,outputs\frames\FFPP\02_03__kitchen_still__ZESUJMM7
17_16__exit_phone_room__S7UMSIQV,1,outputs\frames\FFPP\17_16__exit_phone_room__S7UMSIQV
18__secret_conversation,0,outputs\frames\FFPP\18__secret_conversation
12_06__hugging_happy__3K21NFNM,1,outputs\frames\FFPP\12_06__hugging_happy__3K21NFNM
20_25__outside_talking_still_laughing__M86GQTHK,1,outputs\frames\FFPP\20_25__outside_talking_still_laughing__M86GQTHK
270_297,1,outputs\frames\FFPP\270_297
404_429,1,outputs\frames\FFPP\404_429
21_18__walking_down_indoor_hall_disgust__PQFTWVRQ,1,outputs\frames\FFPP\21_18__walking_down_indoor_hall_disgust__PQFTWVRQ
374,0,outputs\frames\FFPP\374
883_013,1,outputs\frames\FFPP\883_013
12_06__talking_against_wall__3K21NFNM,1,outputs\frames\FFPP\12_06__talking_against_wall__3K21NFNM
721_715,1,outputs\frames\FFPP\721_715
13_09__walking_down_street_outside_angry__8YDMHH02,1,outputs\frames\FFPP\13_09__walking_down_street_outside_angry__8YDMHH02
14__walking_and_outside_surprised,0,outputs\frames\FFPP\14__walking_and_outside_surprised
21_14__kitchen_still__IRKML4J0,1,outputs\frames\FFPP\21_14__kitchen_still__IRKML4J0
201,0,outputs\frames\FFPP\201
667,0,outputs\frames\FFPP\667
980_992,1,outputs\frames\FFPP\980_992
206,0,outputs\frames\FFPP\206
19_22__talking_against_wall__VK6BF5NV,1,outputs\frames\FFPP\19_22__talking_against_wall__VK6BF5NV
06_12__walking_and_outside_surprised__3K21NFNM,1,outputs\frames\FFPP\06_12__walking_and_outside_surprised__3K21NFNM
967_984,1,outputs\frames\FFPP\967_984
06_15__kitchen_still__QRCD27P8,1,outputs\frames\FFPP\06_15__kitchen_still__QRCD27P8
23_22__walking_outside_cafe_disgusted__X2ZN5Q31,1,outputs\frames\FFPP\23_22__walking_outside_cafe_disgusted__X2ZN5Q31
427,0,outputs\frames\FFPP\427
11_02__podium_speech_happy__NZJ1YEWE,1,outputs\frames\FFPP\11_02__podium_speech_happy__NZJ1YEWE
08__walking_down_street_outside_angry,0,outputs\frames\FFPP\08__walking_down_street_outside_angry
925,0,outputs\frames\FFPP\925
776_676,1,outputs\frames\FFPP\776_676
26__podium_speech_happy,0,outputs\frames\FFPP\26__podium_speech_happy
26_25__outside_talking_pan_laughing__GJT740J9,1,outputs\frames\FFPP\26_25__outside_talking_pan_laughing__GJT740J9
16__kitchen_still,0,outputs\frames\FFPP\16__kitchen_still
862,0,outputs\frames\FFPP\862
818,0,outputs\frames\FFPP\818
03_04__talking_angry_couch__T04P6ELC,1,outputs\frames\FFPP\03_04__talking_angry_couch__T04P6ELC
325,0,outputs\frames\FFPP\325
22__walk_down_hall_angry,0,outputs\frames\FFPP\22__walk_down_hall_angry
15__walking_down_street_outside_angry,0,outputs\frames\FFPP\15__walking_down_street_outside_angry
381,0,outputs\frames\FFPP\381
25_27__walk_down_hall_angry__1KU29EUL,1,outputs\frames\FFPP\25_27__walk_down_hall_angry__1KU29EUL
720_672,1,outputs\frames\FFPP\720_672
03__kitchen_still,0,outputs\frames\FFPP\03__kitchen_still
02_15__podium_speech_happy__MZWH8ATN,1,outputs\frames\FFPP\02_15__podium_speech_happy__MZWH8ATN
623,0,outputs\frames\FFPP\623
12_13__walking_down_street_outside_angry__2TM4IFSF,1,outputs\frames\FFPP\12_13__walking_down_street_outside_angry__2TM4IFSF
25__walk_down_hall_angry,0,outputs\frames\FFPP\25__walk_down_hall_angry
01_20__outside_talking_pan_laughing__6UBMLXK3,1,outputs\frames\FFPP\01_20__outside_talking_pan_laughing__6UBMLXK3
02__walking_outside_cafe_disgusted,0,outputs\frames\FFPP\02__walking_outside_cafe_disgusted
14_18__exit_phone_room__0YRBHIKG,1,outputs\frames\FFPP\14_18__exit_phone_room__0YRBHIKG
15_12__walking_down_indoor_hall_disgust__RK17XFJ9,1,outputs\frames\FFPP\15_12__walking_down_indoor_hall_disgust__RK17XFJ9
717,0,outputs\frames\FFPP\717
10_22__kitchen_pan__PUJR4HJ1,1,outputs\frames\FFPP\10_22__kitchen_pan__PUJR4HJ1
186_170,1,outputs\frames\FFPP\186_170
970,0,outputs\frames\FFPP\970
15_02__talking_against_wall__I8G2LWD1,1,outputs\frames\FFPP\15_02__talking_against_wall__I8G2LWD1
570,0,outputs\frames\FFPP\570
980_992,1,outputs\frames\FFPP\980_992
875,0,outputs\frames\FFPP\875
06_27__walking_outside_cafe_disgusted__S3T7SK9O,1,outputs\frames\FFPP\06_27__walking_outside_cafe_disgusted__S3T7SK9O
230_204,1,outputs\frames\FFPP\230_204
02_18__walking_down_street_outside_angry__21JTDDEL,1,outputs\frames\FFPP\02_18__walking_down_street_outside_angry__21JTDDEL
13_12__outside_talking_still_laughing__2TM4IFSF,1,outputs\frames\FFPP\13_12__outside_talking_still_laughing__2TM4IFSF
14_18__kitchen_still__0YRBHIKG,1,outputs\frames\FFPP\14_18__kitchen_still__0YRBHIKG
585_599,1,outputs\frames\FFPP\585_599
10__outside_talking_still_laughing,0,outputs\frames\FFPP\10__outside_talking_still_laughing
06_11__walking_and_outside_surprised__C8C4FW99,1,outputs\frames\FFPP\06_11__walking_and_outside_surprised__C8C4FW99
297,0,outputs\frames\FFPP\297
235,0,outputs\frames\FFPP\235
705,0,outputs\frames\FFPP\705
090_086,1,outputs\frames\FFPP\090_086
924_917,1,outputs\frames\FFPP\924_917
13__hugging_happy,0,outputs\frames\FFPP\13__hugging_happy
738,0,outputs\frames\FFPP\738
23__walk_down_hall_angry,0,outputs\frames\FFPP\23__walk_down_hall_angry
02_07__walk_down_hall_angry__1JCLEEBQ,1,outputs\frames\FFPP\02_07__walk_down_hall_angry__1JCLEEBQ
957_959,1,outputs\frames\FFPP\957_959
897_969,1,outputs\frames\FFPP\897_969
02_15__meeting_serious__HTG660F8,1,outputs\frames\FFPP\02_15__meeting_serious__HTG660F8
422,0,outputs\frames\FFPP\422
992_980,1,outputs\frames\FFPP\992_980
830_828,1,outputs\frames\FFPP\830_828
395,0,outputs\frames\FFPP\395
615_687,1,outputs\frames\FFPP\615_687
222,0,outputs\frames\FFPP\222
25_15__walk_down_hall_angry__BXVA6VQB,1,outputs\frames\FFPP\25_15__walk_down_hall_angry__BXVA6VQB
26_11__walk_down_hall_angry__7C0VKV43,1,outputs\frames\FFPP\26_11__walk_down_hall_angry__7C0VKV43
05__talking_against_wall,0,outputs\frames\FFPP\05__talking_against_wall
19_24__walk_down_hall_angry__59PN7WZ2,1,outputs\frames\FFPP\19_24__walk_down_hall_angry__59PN7WZ2
318,0,outputs\frames\FFPP\318
12_15__talking_angry_couch__RK17XFJ9,1,outputs\frames\FFPP\12_15__talking_angry_couch__RK17XFJ9
20_13__walking_down_indoor_hall_disgust__NJEO6L5O,1,outputs\frames\FFPP\20_13__walking_down_indoor_hall_disgust__NJEO6L5O
845,0,outputs\frames\FFPP\845
15_14__kitchen_pan__4SO1CSAM,1,outputs\frames\FFPP\15_14__kitchen_pan__4SO1CSAM
625_650,1,outputs\frames\FFPP\625_650
518,0,outputs\frames\FFPP\518
23__walking_down_street_outside_angry,0,outputs\frames\FFPP\23__walking_down_street_outside_angry
590,0,outputs\frames\FFPP\590
729_727,1,outputs\frames\FFPP\729_727
387,0,outputs\frames\FFPP\387
20_13__outside_talking_pan_laughing__LXLR1B6N,1,outputs\frames\FFPP\20_13__outside_talking_pan_laughing__LXLR1B6N
621,0,outputs\frames\FFPP\621
506_478,1,outputs\frames\FFPP\506_478
07_02__exit_phone_room__1KPVZAAP,1,outputs\frames\FFPP\07_02__exit_phone_room__1KPVZAAP
182,0,outputs\frames\FFPP\182
23__secret_conversation,0,outputs\frames\FFPP\23__secret_conversation
02_13__outside_talking_pan_laughing__2YSYT2N3,1,outputs\frames\FFPP\02_13__outside_talking_pan_laughing__2YSYT2N3
858,0,outputs\frames\FFPP\858
893,0,outputs\frames\FFPP\893
409_382,1,outputs\frames\FFPP\409_382
176,0,outputs\frames\FFPP\176
512_495,1,outputs\frames\FFPP\512_495
04_15__outside_talking_pan_laughing__7NW4Z6WZ,1,outputs\frames\FFPP\04_15__outside_talking_pan_laughing__7NW4Z6WZ
785_736,1,outputs\frames\FFPP\785_736
140,0,outputs\frames\FFPP\140
27__exit_phone_room,0,outputs\frames\FFPP\27__exit_phone_room
890,0,outputs\frames\FFPP\890
27_06__walking_down_indoor_hall_disgust__JOG5PB18,1,outputs\frames\FFPP\27_06__walking_down_indoor_hall_disgust__JOG5PB18
764_850,1,outputs\frames\FFPP\764_850
519_515,1,outputs\frames\FFPP\519_515
12_06__walking_and_outside_surprised__3K21NFNM,1,outputs\frames\FFPP\12_06__walking_and_outside_surprised__3K21NFNM
28_08__walking_outside_cafe_disgusted__8BC35RFU,1,outputs\frames\FFPP\28_08__walking_outside_cafe_disgusted__8BC35RFU
388_308,1,outputs\frames\FFPP\388_308
19__walk_down_hall_angry,0,outputs\frames\FFPP\19__walk_down_hall_angry
14_21__podium_speech_happy__N0WM4GSV,1,outputs\frames\FFPP\14_21__podium_speech_happy__N0WM4GSV
750,0,outputs\frames\FFPP\750
308,0,outputs\frames\FFPP\308
394_373,1,outputs\frames\FFPP\394_373
707,0,outputs\frames\FFPP\707
10_24__exit_phone_room__356HPS7R,1,outputs\frames\FFPP\10_24__exit_phone_room__356HPS7R
759,0,outputs\frames\FFPP\759
03_20__kitchen_still__Z6V05FXO,1,outputs\frames\FFPP\03_20__kitchen_still__Z6V05FXO
26_20__outside_talking_pan_laughing__C8GN41DU,1,outputs\frames\FFPP\26_20__outside_talking_pan_laughing__C8GN41DU
849_771,1,outputs\frames\FFPP\849_771
05__hugging_happy,0,outputs\frames\FFPP\05__hugging_happy
779,0,outputs\frames\FFPP\779
320_328,1,outputs\frames\FFPP\320_328
780,0,outputs\frames\FFPP\780
469,0,outputs\frames\FFPP\469
073,0,outputs\frames\FFPP\073
891,0,outputs\frames\FFPP\891
20_06__walk_down_hall_angry__6SUW7063,1,outputs\frames\FFPP\20_06__walk_down_hall_angry__6SUW7063
03_20__talking_against_wall__9NFWR304,1,outputs\frames\FFPP\03_20__talking_against_wall__9NFWR304
212,0,outputs\frames\FFPP\212
055,0,outputs\frames\FFPP\055
20_09__outside_talking_still_laughing__98NUQ3E6,1,outputs\frames\FFPP\20_09__outside_talking_still_laughing__98NUQ3E6
268,0,outputs\frames\FFPP\268
27_01__walking_outside_cafe_disgusted__S2YCUY48,1,outputs\frames\FFPP\27_01__walking_outside_cafe_disgusted__S2YCUY48
13__kitchen_pan,0,outputs\frames\FFPP\13__kitchen_pan
25_12__walking_down_street_outside_angry__MA71PDNV,1,outputs\frames\FFPP\25_12__walking_down_street_outside_angry__MA71PDNV
275_887,1,outputs\frames\FFPP\275_887
158,0,outputs\frames\FFPP\158
28__walking_down_street_outside_angry,0,outputs\frames\FFPP\28__walking_down_street_outside_angry
467,0,outputs\frames\FFPP\467
09_20__podium_speech_happy__RAGUKRMK,1,outputs\frames\FFPP\09_20__podium_speech_happy__RAGUKRMK
16_05__outside_talking_pan_laughing__053HPS1G,1,outputs\frames\FFPP\16_05__outside_talking_pan_laughing__053HPS1G
012,0,outputs\frames\FFPP\012
06_07__exit_phone_room__NMGYPBXE,1,outputs\frames\FFPP\06_07__exit_phone_room__NMGYPBXE
16__outside_talking_pan_laughing,0,outputs\frames\FFPP\16__outside_talking_pan_laughing
13_09__talking_against_wall__21H6XSPE,1,outputs\frames\FFPP\13_09__talking_against_wall__21H6XSPE
751_752,1,outputs\frames\FFPP\751_752
635_642,1,outputs\frames\FFPP\635_642
13__walking_and_outside_surprised,0,outputs\frames\FFPP\13__walking_and_outside_surprised
18_04__talking_against_wall__6J3ZFEJQ,1,outputs\frames\FFPP\18_04__talking_against_wall__6J3ZFEJQ
969_897,1,outputs\frames\FFPP\969_897
533_450,1,outputs\frames\FFPP\533_450
420_257,1,outputs\frames\FFPP\420_257
123,0,outputs\frames\FFPP\123
753,0,outputs\frames\FFPP\753
226,0,outputs\frames\FFPP\226
488,0,outputs\frames\FFPP\488
180,0,outputs\frames\FFPP\180
364,0,outputs\frames\FFPP\364
06_03__walking_down_indoor_hall_disgust__OPTNKNYK,1,outputs\frames\FFPP\06_03__walking_down_indoor_hall_disgust__OPTNKNYK
844,0,outputs\frames\FFPP\844
996,0,outputs\frames\FFPP\996
653,0,outputs\frames\FFPP\653
944,0,outputs\frames\FFPP\944
03__podium_speech_happy,0,outputs\frames\FFPP\03__podium_speech_happy
13_27__walking_outside_cafe_disgusted__A1OSUJE9,1,outputs\frames\FFPP\13_27__walking_outside_cafe_disgusted__A1OSUJE9
06_27__walking_outside_cafe_disgusted__VN14WY2N,1,outputs\frames\FFPP\06_27__walking_outside_cafe_disgusted__VN14WY2N
11_01__kitchen_pan__18HYCC8C,1,outputs\frames\FFPP\11_01__kitchen_pan__18HYCC8C
17__hugging_happy,0,outputs\frames\FFPP\17__hugging_happy
15_03__hugging_happy__T5SHH2UL,1,outputs\frames\FFPP\15_03__hugging_happy__T5SHH2UL
13_09__hugging_happy__B41GFUV2,1,outputs\frames\FFPP\13_09__hugging_happy__B41GFUV2
10_22__walking_down_street_outside_angry__1TXK09OY,1,outputs\frames\FFPP\10_22__walking_down_street_outside_angry__1TXK09OY
838,0,outputs\frames\FFPP\838
01__outside_talking_pan_laughing,0,outputs\frames\FFPP\01__outside_talking_pan_laughing
572,0,outputs\frames\FFPP\572
569,0,outputs\frames\FFPP\569
348_202,1,outputs\frames\FFPP\348_202
568,0,outputs\frames\FFPP\568
433_498,1,outputs\frames\FFPP\433_498
236_237,1,outputs\frames\FFPP\236_237
195,0,outputs\frames\FFPP\195
037,0,outputs\frames\FFPP\037
02__podium_speech_happy,0,outputs\frames\FFPP\02__podium_speech_happy
120,0,outputs\frames\FFPP\120
07_21__outside_talking_still_laughing__K7KXUHMU,1,outputs\frames\FFPP\07_21__outside_talking_still_laughing__K7KXUHMU
290,0,outputs\frames\FFPP\290
392,0,outputs\frames\FFPP\392
274,0,outputs\frames\FFPP\274
22__outside_talking_still_laughing,0,outputs\frames\FFPP\22__outside_talking_still_laughing
027,0,outputs\frames\FFPP\027
10_22__podium_speech_happy__X803B18R,1,outputs\frames\FFPP\10_22__podium_speech_happy__X803B18R
889,0,outputs\frames\FFPP\889
526,0,outputs\frames\FFPP\526
224,0,outputs\frames\FFPP\224
216,0,outputs\frames\FFPP\216
255,0,outputs\frames\FFPP\255
15_20__walking_outside_cafe_disgusted__99NHTFBM,1,outputs\frames\FFPP\15_20__walking_outside_cafe_disgusted__99NHTFBM
07__walk_down_hall_angry,0,outputs\frames\FFPP\07__walk_down_hall_angry
699,0,outputs\frames\FFPP\699
10__podium_speech_happy,0,outputs\frames\FFPP\10__podium_speech_happy
056,0,outputs\frames\FFPP\056
147_055,1,outputs\frames\FFPP\147_055
123_119,1,outputs\frames\FFPP\123_119
06_26__talking_against_wall__L5BVR5L9,1,outputs\frames\FFPP\06_26__talking_against_wall__L5BVR5L9
04_02__podium_speech_happy__8CH7R4LW,1,outputs\frames\FFPP\04_02__podium_speech_happy__8CH7R4LW
797,0,outputs\frames\FFPP\797
12_13__walk_down_hall_angry__N8IGC93J,1,outputs\frames\FFPP\12_13__walk_down_hall_angry__N8IGC93J
12_03__outside_talking_still_laughing__D7G6YJON,1,outputs\frames\FFPP\12_03__outside_talking_still_laughing__D7G6YJON
07__exit_phone_room,0,outputs\frames\FFPP\07__exit_phone_room
23__kitchen_pan,0,outputs\frames\FFPP\23__kitchen_pan
07_12__walking_down_street_outside_angry__0VN0A2T3,1,outputs\frames\FFPP\07_12__walking_down_street_outside_angry__0VN0A2T3
847_906,1,outputs\frames\FFPP\847_906
930_763,1,outputs\frames\FFPP\930_763
378_368,1,outputs\frames\FFPP\378_368
10_22__outside_talking_pan_laughing__1TXK09OY,1,outputs\frames\FFPP\10_22__outside_talking_pan_laughing__1TXK09OY
11_01__talking_against_wall__4OJNJLOO,1,outputs\frames\FFPP\11_01__talking_against_wall__4OJNJLOO
815_730,1,outputs\frames\FFPP\815_730
070,0,outputs\frames\FFPP\070
407,0,outputs\frames\FFPP\407
254,0,outputs\frames\FFPP\254
332_051,1,outputs\frames\FFPP\332_051
22__walking_and_outside_surprised,0,outputs\frames\FFPP\22__walking_and_outside_surprised
507,0,outputs\frames\FFPP\507
642,0,outputs\frames\FFPP\642
811_920,1,outputs\frames\FFPP\811_920
15_20__walking_down_indoor_hall_disgust__CYD62VPP,1,outputs\frames\FFPP\15_20__walking_down_indoor_hall_disgust__CYD62VPP
187,0,outputs\frames\FFPP\187
922_898,1,outputs\frames\FFPP\922_898
01__walking_down_street_outside_angry,0,outputs\frames\FFPP\01__walking_down_street_outside_angry
358_380,1,outputs\frames\FFPP\358_380
01_20__outside_talking_still_laughing__OTGHOG4Z,1,outputs\frames\FFPP\01_20__outside_talking_still_laughing__OTGHOG4Z
968,0,outputs\frames\FFPP\968
23__podium_speech_happy,0,outputs\frames\FFPP\23__podium_speech_happy
23_24__talking_angry_couch__YR5OVD4S,1,outputs\frames\FFPP\23_24__talking_angry_couch__YR5OVD4S
484,0,outputs\frames\FFPP\484
13__secret_conversation,0,outputs\frames\FFPP\13__secret_conversation
800,0,outputs\frames\FFPP\800
876_891,1,outputs\frames\FFPP\876_891
15_06__outside_talking_pan_laughing__QRCD27P8,1,outputs\frames\FFPP\15_06__outside_talking_pan_laughing__QRCD27P8
106,0,outputs\frames\FFPP\106
26_14__outside_talking_still_laughing__ILLP29ZH,1,outputs\frames\FFPP\26_14__outside_talking_still_laughing__ILLP29ZH
105_180,1,outputs\frames\FFPP\105_180
236,0,outputs\frames\FFPP\236
27__walk_down_hall_angry,0,outputs\frames\FFPP\27__walk_down_hall_angry
249,0,outputs\frames\FFPP\249
790_014,1,outputs\frames\FFPP\790_014
20_13__kitchen_still__NJEO6L5O,1,outputs\frames\FFPP\20_13__kitchen_still__NJEO6L5O
214,0,outputs\frames\FFPP\214
686_696,1,outputs\frames\FFPP\686_696
103_082,1,outputs\frames\FFPP\103_082
526_436,1,outputs\frames\FFPP\526_436
05__walking_down_street_outside_angry,0,outputs\frames\FFPP\05__walking_down_street_outside_angry
431,0,outputs\frames\FFPP\431
899,0,outputs\frames\FFPP\899
832,0,outputs\frames\FFPP\832
01__kitchen_pan,0,outputs\frames\FFPP\01__kitchen_pan
01_11__meeting_serious__WIZ7GKOD,1,outputs\frames\FFPP\01_11__meeting_serious__WIZ7GKOD
256,0,outputs\frames\FFPP\256
18__podium_speech_happy,0,outputs\frames\FFPP\18__podium_speech_happy
02_01__hugging_happy__YVGY8LOK,1,outputs\frames\FFPP\02_01__hugging_happy__YVGY8LOK
17__kitchen_pan,0,outputs\frames\FFPP\17__kitchen_pan
03_14__meeting_serious__PLCQJM81,1,outputs\frames\FFPP\03_14__meeting_serious__PLCQJM81
08__talking_against_wall,0,outputs\frames\FFPP\08__talking_against_wall
15_01__podium_speech_happy__02HILKYO,1,outputs\frames\FFPP\15_01__podium_speech_happy__02HILKYO
02__secret_conversation,0,outputs\frames\FFPP\02__secret_conversation
23_24__podium_speech_happy__YR5OVD4S,1,outputs\frames\FFPP\23_24__podium_speech_happy__YR5OVD4S
03__kitchen_pan,0,outputs\frames\FFPP\03__kitchen_pan
452_550,1,outputs\frames\FFPP\452_550
12_20__secret_conversation__B0X1CGG2,1,outputs\frames\FFPP\12_20__secret_conversation__B0X1CGG2
357,0,outputs\frames\FFPP\357
13_11__talking_angry_couch__61T622EK,1,outputs\frames\FFPP\13_11__talking_angry_couch__61T622EK
25__talking_against_wall,0,outputs\frames\FFPP\25__talking_against_wall
